category,product_title,product_price,product_rating,product_review_count,product_url,review_rating,review_date,review_title,review_content
Smart Garden,"Amazon Basics Outdoor Smart Plug with 2 Individually Controlled Outlets, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, Black",23.,4.5,"3,154",https://us.amazon.com/dp/B094YHJJVG,5.0,"July 23, 2025",5.0 out of 5 starsThe Perfect Outdoor Plug,This plug works great with our outdoor fountain. We used to plug the fountain in every time that we used it.This has the same functionality as the indoor Amazon Smart plug. Now we can turn our fountain on or off verbally or on our phone. You can even put in on for a specific period of time. It's perfect.Read more
Smart Garden,"Amazon Basics Outdoor Smart Plug with 2 Individually Controlled Outlets, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, Black",23.,4.5,"3,154",https://us.amazon.com/dp/B094YHJJVG,5.0,"June 19, 2025",5.0 out of 5 starsBetter than I ever expected,"So easy. Didn't have to do anything. Plugged it in to the power, opened the app on my phone, and it said; ""2 new devices found. Plug 1 and plug 2."" I spent hours, 2 days ago, trying to get the KASA outdoor 2 plug to work. The Meross 3 plug outdoor stopped working and wanted me to update their system. I WILL NEVER BUY ANOTHER SMART DEVICE THAT ISN'T PART OF THE AMAZON ECHO SYSTEM. ( Especially plugs). It just isn't worth the headaches. And it was only two  bucks more.Read more"
Smart Garden,"Amazon Basics Outdoor Smart Plug with 2 Individually Controlled Outlets, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, Black",23.,4.5,"3,154",https://us.amazon.com/dp/B094YHJJVG,4.0,"June 22, 2025",4.0 out of 5 starsHad a mind of its own,It worked good for about a week and then it started turning itself off and on whenever it felt like it. But I called Amazon support and we got it fixed.  Seems to be working just fine now. I like being able to turn on things outside using Alexa from inside.Read more
Smart Garden,"Zmodo Torch 360 Smart Home Garden Door Light Wireless Camera, Outdoor Wide Angle, Motion Alert, Silver, without Infrared Night Vision",45.,3.1,539,https://us.amazon.com/dp/B07ZT93VJG,5.0,"March 4, 2021",5.0 out of 5 starsWorks great but picture is upside down,This light bulb style camera went into a back porch light socket. When broadcasting the picture it comes across upside down. Otherwise was easy to install and connect to phone app.Read more
Smart Garden,"Zmodo Torch 360 Smart Home Garden Door Light Wireless Camera, Outdoor Wide Angle, Motion Alert, Silver, without Infrared Night Vision",45.,3.1,539,https://us.amazon.com/dp/B07ZT93VJG,1.0,"January 17, 2024",1.0 out of 5 starsExceedingly poor design.,"While the quality of the image is pretty good; all of the controls, light scheduling and even the compatibility with the app is completely worthless.Here are the terrible issues with this camera:1: It is not compatible with the recorder unit and cannot save any videos on it. All of the videos must be saved on the cloud.2: The control goes through the cloud servers and is so laggy, that it might take 20 seconds for your input to actually start moving the camera. If your connection is lost when moving the camera, it will keep moving that direction until it hits its limit.3: The camera has 360 degrees of rotation, but it has a stop at the end of the circle. So it can move 360 degrees one way, but to go back around, you have to spin it 360 degrees the other way.4: My camera didnt work at all when I got it and I had to go through their support to get new firmware. I had to manually load the firmware since it was so old, it wasn't compatible with their current system. What a mess!5: The camera moves on its own. I'll set it to the position I want, but ill look at it later and it will have drifted over a little. Over time, ill have to reset it back to where I wanted it.6: The app has options to set a lighting schedule, but it doesn't work at all!While the image quality is good, everything else about this camera says that it wasn't ready to be released.Read more"
Smart Garden,"Zmodo Torch 360 Smart Home Garden Door Light Wireless Camera, Outdoor Wide Angle, Motion Alert, Silver, without Infrared Night Vision",45.,3.1,539,https://us.amazon.com/dp/B07ZT93VJG,4.0,"February 7, 2021",4.0 out of 5 starsGreat camera....not a true “Night Vision”,"This camera works for what I need, but there is definitely room for improvement.  This camera DOES NOT have infrared assisted night vision.  It does have a night viewing mode which is not that great.  You would think, since it is an actual light source, that viewing in the dark wouldn’t be a problem.  Setting up the camera took some time too, but if you are familiar with any Zmodo camera setup, it should be fairly simple. The 360 rotation is great! You will be able to rotate both directions and see 360 view, but each direction has a stopping point.  I added pictures demonstrating the wide angle view.  When you open the camera view just tap twice on your phone and it will switch from wide angle to regular view.  The color options on this camera are AWESOME! Can’t wait for the holidays to switch between all the color options! I place these cameras outside and since they are a bit bulky, I did have to remove the glass covering from the light fixture in order to get 1 of them to fit.  I loved this camera so much that I purchased 3 of them in total.  I would recommend them to others, but keep in mind they do not view in the complete darkness that well.Read more"
Smart Garden,"Zmodo Torch 360 Smart Home Garden Door Light Wireless Camera, Outdoor Wide Angle, Motion Alert, Silver, without Infrared Night Vision",45.,3.1,539,https://us.amazon.com/dp/B07ZT93VJG,3.0,"June 15, 2023","3.0 out of 5 starsFor best night vision with light on - Turn the night vision on, view camera, turn night vision off","I continue to purchase zmodo cameras for the sheer convenience of already having some and knowing how to use them. This is  outdoor light camera is priced well considering everything it can do.  Like zmodo's other outdoor cameras, there is no sound or microphone. The main cons for me are:1) you need an socket adapter bc the light end is too short to fit in most outdoor outlets.2) You have to go to settings to turn on the light. You can't just open the app and hit a button to turn the light on. It takes a few steps.3) The night vision is TERRIBLE.  Even when the night vision is off, when you go to the view the camera with the light on at night time the image is overall dark. You have to hit settings > night vision > turn on > go back to view the camera image > hit settings again > night vision > turn off and your camera will now show in ""color."" I have 2 cameras and this strategy works on both of them. It's super inconvenient, but you can put the light on a schedule and change the light color.I wish the camera was able to move vertically as well, but again, for what you're paying and what it's capable of doing it's still a decent outdoor camera light if you have low expectationsRead more"
Smart Garden,"Zmodo Torch 360 Smart Home Garden Door Light Wireless Camera, Outdoor Wide Angle, Motion Alert, Silver, without Infrared Night Vision",45.,3.1,539,https://us.amazon.com/dp/B07ZT93VJG,2.0,"December 2, 2023",2.0 out of 5 starsIt stop working after a year exactly,"Overall, I am disappointed with this camera. 1) After using it for a year it has stopped working altogether. 2) The camera resolution is poor. 3) The motion recording is inconsistent. 4) The night vision never worked. The only positive aspect of this product is its aesthetic appearance and the colorful lights it emits. I would not recommend this product to anyone.Read more"
Smart Garden,"BN LINK Smart Plug Power Strip，Surge Protector with 6 Individually Controlled Smart Outlets, 4 USBs (incl. 20W USB-C), Compatible with Alexa and Google Home",31.,4.2,805,https://us.amazon.com/dp/B097NJ8Y4N,5.0,"October 6, 2024",5.0 out of 5 starsEfficient Smart Power Strip with Minor Plug Fit Issue,"I recently installed the BN LINK Smart Plug Power Strip, and I'm largely satisfied with its performance. Here's a breakdown of my experience:Pros:1. Quick and easy installation: The setup process was seamless, taking very little time.2. App compatibility: It works flawlessly with the designated app, making control a breeze.3. Smart home integration: I've had no issues accessing and controlling it via Google Assistant and Alexa, which is a huge plus.Minor Con:- Tight fit for some plugs: I struggled initially to plug in a few of my home appliances/devices. While I eventually managed to get them all in, it required some effort.Overall, this smart power strip delivers on its promises. It's responsive, integrates well with smart home systems, and is easy to set up. The app works smoothly, allowing for convenient control of connected devices.The only hiccup I encountered was the tight fit for some plugs, which might be a consideration if you have bulkier power adapters. However, this minor inconvenience doesn't overshadow the strip's overall functionality and usefulness.If you're looking for a reliable smart power strip that's easy to install and use, with the added benefit of voice assistant compatibility, the BN LINK Smart Plug Power Strip is a solid choice. Just be prepared for a potentially snug fit with some of your devices.Read more"
Smart Garden,"BN LINK Smart Plug Power Strip，Surge Protector with 6 Individually Controlled Smart Outlets, 4 USBs (incl. 20W USB-C), Compatible with Alexa and Google Home",31.,4.2,805,https://us.amazon.com/dp/B097NJ8Y4N,5.0,"April 12, 2025",5.0 out of 5 starsWifi and Google home/assistant.,"Just what I needed.ProsIndividual outlet control.  I use for a fish tank.  Connected to 2.4 wifi 1st try.  Label outlets and connected to Google home.  Everything seemless and operating as I expected.  As for the clicking when turning off/on outlets it isn't that loud and is as I'd expect.  Works with Google home/assistant, Individual outlet control, creates screens and has phone widgets for touch to run.Cons.  No template to mount.  No screws to mount.Read more"
Smart Garden,"BN LINK Smart Plug Power Strip，Surge Protector with 6 Individually Controlled Smart Outlets, 4 USBs (incl. 20W USB-C), Compatible with Alexa and Google Home",31.,4.2,805,https://us.amazon.com/dp/B097NJ8Y4N,5.0,"September 28, 2025",5.0 out of 5 starsGreat product,For anyone who needs a good reliable timer with different settings for the plugs this works greatRead more
Smart Garden,"BN LINK Smart Plug Power Strip，Surge Protector with 6 Individually Controlled Smart Outlets, 4 USBs (incl. 20W USB-C), Compatible with Alexa and Google Home",31.,4.2,805,https://us.amazon.com/dp/B097NJ8Y4N,1.0,"August 3, 2025",1.0 out of 5 starsWorks great and then completely dies.,"I bought two of these in 2023. In July of this year, they both started malfunctioning and then died - all very suddenly. Both of them. Like it was synchronized. No problems with them at all until then. What the hell?Read more"
Smart Garden,"BN LINK Smart Plug Power Strip，Surge Protector with 6 Individually Controlled Smart Outlets, 4 USBs (incl. 20W USB-C), Compatible with Alexa and Google Home",31.,4.2,805,https://us.amazon.com/dp/B097NJ8Y4N,4.0,"July 17, 2024",4.0 out of 5 starsSo far so good.,"Timers work very well.  I have these set for my grow tent and so far everything turns off and on on their scheduled times.I have also tried to simulate a power loss as we get from time to time and the timers were not affected nor was the power strip.  Everything that was suppose to be on came on with the power.We will see about longevity, if it lasts, I will be real happy.Read more"
Smart Garden,"Smart Heavy Duty Outdoor Power Strip WiFi Plug Water-Resistant Socket, Electrical Power Extension Cord, Outlet Switch and Timer Works Remotely with Alexa, G Assistant (4 Sockets) Black",37.,3.8,99,https://us.amazon.com/dp/B098ZHQKV1,5.0,"September 24, 2025",5.0 out of 5 starsGreat Product!,Plug and play and ready to go. I am very happy with this product. I ordered 2.Read more
Smart Garden,"Smart Heavy Duty Outdoor Power Strip WiFi Plug Water-Resistant Socket, Electrical Power Extension Cord, Outlet Switch and Timer Works Remotely with Alexa, G Assistant (4 Sockets) Black",37.,3.8,99,https://us.amazon.com/dp/B098ZHQKV1,1.0,"June 29, 2025",1.0 out of 5 starsInternals shorted out on first power-on .,"I ordered this to turn on an above ground pool pump and LED lighting on my deck. As soon as I plugged it in and turned power on to the pool pump, the outlet quit working. The product listing even states for use on pool pumps and lighting.Read more"
Smart Garden,"Smart Heavy Duty Outdoor Power Strip WiFi Plug Water-Resistant Socket, Electrical Power Extension Cord, Outlet Switch and Timer Works Remotely with Alexa, G Assistant (4 Sockets) Black",37.,3.8,99,https://us.amazon.com/dp/B098ZHQKV1,4.0,"August 31, 2024",4.0 out of 5 starsWas perfect for 32 days....now -0-,"Update 09/03/24 -Although a return wasn't available through Amazon, the seller reached out to me directly to address my concerns. This is a rarity nowadays and goes a long ways towards the integrity of not only the product, but for the seller as well. After offering technical assistance to no avail, the seller has opted to replace their product free of charge. I wasn't asked to change my review, but with the excellent customer service, I felt personally obligated to let everyone know that this seller provides excellent customer service.The product seemed well built and filled my outdoor power needs perfectly for 31 days, it went from working to losing wifi connection off and on for a few days then on day 32 it died completely and will not power on from any power outlet. Of course, it's outside of the 30 day window so I guess I'll be eating this one! It's a bad deal because it would be awesome if it worked.Read more"
Smart Garden,"Smart Heavy Duty Outdoor Power Strip WiFi Plug Water-Resistant Socket, Electrical Power Extension Cord, Outlet Switch and Timer Works Remotely with Alexa, G Assistant (4 Sockets) Black",37.,3.8,99,https://us.amazon.com/dp/B098ZHQKV1,5.0,"October 20, 2024","5.0 out of 5 starsGreat product, nice design and easy to use",Solid and durable with great surge protection. Compact and highly reliable for multiple devices.Read more
Smart Garden,"Smart Heavy Duty Outdoor Power Strip WiFi Plug Water-Resistant Socket, Electrical Power Extension Cord, Outlet Switch and Timer Works Remotely with Alexa, G Assistant (4 Sockets) Black",37.,3.8,99,https://us.amazon.com/dp/B098ZHQKV1,5.0,"September 21, 2025",5.0 out of 5 starsSoftware easy to learn.,Very easy to setup.Read more
Smart Garden,"Monster Outdoor Smart Outlet Plug, 3-Outlet, Voice Control Compatible with Alexa and Google Assistant, Scheduling, Timer Control, Automation, Quick Setup via 2.4GHz Wi-Fi, Smart Outdoor Plug",28.,4.2,99,https://us.amazon.com/dp/B09B9X94TT,5.0,"December 30, 2024",5.0 out of 5 starsGreat outdoor smart plug,I use this plug to drain my pool cover. It has been working well. It was easy to set up. The connection stays well connected. The app to control the plug is easy to use. It has the timer and countdown options.Read more
Smart Garden,"Monster Outdoor Smart Outlet Plug, 3-Outlet, Voice Control Compatible with Alexa and Google Assistant, Scheduling, Timer Control, Automation, Quick Setup via 2.4GHz Wi-Fi, Smart Outdoor Plug",28.,4.2,99,https://us.amazon.com/dp/B09B9X94TT,5.0,"November 19, 2024",5.0 out of 5 starsNice and customizable,"Perfect, control your lights via wifi and schedule on off with an app without subcriptions....love it.Ohh an also you can configure independently each socket which is very convenient for xmas lightsRead more"
Smart Garden,"Monster Outdoor Smart Outlet Plug, 3-Outlet, Voice Control Compatible with Alexa and Google Assistant, Scheduling, Timer Control, Automation, Quick Setup via 2.4GHz Wi-Fi, Smart Outdoor Plug",28.,4.2,99,https://us.amazon.com/dp/B09B9X94TT,4.0,"December 18, 2024",4.0 out of 5 starsVery happy,Works great! love the Alexa feature...Read more
Smart Garden,"Monster Outdoor Smart Outlet Plug, 3-Outlet, Voice Control Compatible with Alexa and Google Assistant, Scheduling, Timer Control, Automation, Quick Setup via 2.4GHz Wi-Fi, Smart Outdoor Plug",28.,4.2,99,https://us.amazon.com/dp/B09B9X94TT,5.0,"March 10, 2025",5.0 out of 5 starsGood quality.,Love this.  Use it on my deck.Read more
Smart Garden,"Monster Outdoor Smart Outlet Plug, 3-Outlet, Voice Control Compatible with Alexa and Google Assistant, Scheduling, Timer Control, Automation, Quick Setup via 2.4GHz Wi-Fi, Smart Outdoor Plug",28.,4.2,99,https://us.amazon.com/dp/B09B9X94TT,1.0,"June 13, 2024",1.0 out of 5 starsEasy set-up....NOT!,"Unable to connect to my network, after several attempts through the APP. I had to delete the app, reinstall it than try again and when I say try it took multiple attempts to connect, once it did it worked ok. Then it disconnected from my network, and for two days now I can't seem to get it to connect, Monsters website no help at all, looks like $30 down the drain.Read more"
Smart Garden,Skydrop Halo Smart Sprinkler System Controller | Alexa and Google Home Enabled | WiFi Connected | 8-Zone Irrigation System on Your Water Bill,149.,3.2,576,https://us.amazon.com/dp/B00LLZ496O,5.0,"November 24, 2014",5.0 out of 5 starsBeautiful Industrial design,"Beautiful Industrial design, better documentation would make it as good as it gets. Documentation is limited and leaves a lot to be desired. It only works if you know to click on a small check buried among alphabetic characters on only some screens. The installation instructions are clear, simple and well done. However, one critical piece of information is missing. It's not mentioned ANYWHERE!! You must highlight and click on a check mark when entering zone names or the WiFi password. This check mark only appears on some of the screen options when entering alphanumeric characters for naming zones or passwords. Additionally, the highlight is difficult to see unless you're at or below the plane of the screen. The characters are small but visible. Once I figured out that the check indicates the name or password is complete, everything worked flawlessly. Connecting it to my cell phone was a breeze. The phone graphics are beautiful and you can control everything easily and intuitively.  Only time will tell how effective it is at saving water by accurately predicting rainfall at my house, not the weather station.A weather resistant cabinet is required for outside mounting. The cabinet is manufactured by Orbit. The model number is 57095. It has an internal GFI receptacle so mounting the Skydrop inside is very simple. You will have to drill mounting holes in the internal mounting plate, but that's a simple job that can easily be done by the installers or anyone who can use a drill.Cudo's to the designers and shame on the documentation people for making a simple installation unnecessarily frustrating.Read more"
Smart Garden,Skydrop Halo Smart Sprinkler System Controller | Alexa and Google Home Enabled | WiFi Connected | 8-Zone Irrigation System on Your Water Bill,149.,3.2,576,https://us.amazon.com/dp/B00LLZ496O,1.0,"September 14, 2016",1.0 out of 5 starsWhat's to like? A month of frustration.,"What's to like? A month of frustration.I bought the SkyDrop system as well as the expansion module but returned them within the first 30 days as the system never worked correctly.1) Control and User Interface: Let's start with the controller. What's the point of the fancy space-age design with the cool display screen and sexy glowing control dial? This controller is essentially an industrial device that will be installed in some utility room or closet and never looked at after installation since you will be using the app or a computer to control it. This does not negatively affect the device's operation. It's just weird.The app was easy to use and intuitive but the app would frequently lose contact with the device and then nothing would work. The app would often say that it lost the WiFi connection with the device, even though the device screen reflected that it was connected via WiFi with good signal strength. Often I could get the controller to work only via my laptop computer via WiFi, but not the app connected through the same WiFi.2) Installation: The installation was very easy as advertised, but the device could never recognize one of my connected irrigation zones. The zone worked perfectly and could be activated manually through the device but the device would not recognize it to control it automatically. The expansion module (to increase zone capacity to 16 zones) also was easy to install.3) Customer Service: I called customer service and was told to perform a factory reset on the controller, but this action essentially killed the controller. Customer service agreed to send me a replacement for the defective controller, but refused to sent the replacement via overnight shipment as that was ""against company policy"" according to the customer service supervisor.4) Replacement controller: I received a replacement controller, but the controller was apparently an older reconditioned SkyDrop model instead of the newer version SkyDrop Plus module that I was trying to replace (It says ""SkyDrop Plus"" on the face of the controller). The replacement controller would not allow the expansion module to work at all but as I was going on vacation soon and needed something to water my plants, I used it with just the eight zones.5) Timer programming: I programmed the device to water my plants each morning (easy to program) using manual programming rather than allow the device to automatically water based on the weather, etc. Each morning the system would send me an e-mail letting me know that the system had watered my zones as programmed. The app also reflected that the zones were watered every day at the programmed time. The problem is that the device never actually watered anything at all! It would tell me that it did so, but never did anything. It did allow me to manually request watering of each zone for whatever amount of time I wanted. It just would not allow this to happen with the timer. Each day, I would request through the app manual watering one zone at a time and this would work fine.6) In complete frustration, I returned the system for a full refund within the 30 day return period.7) Recommendation: Buy anything except the SkyDrop and you'll be happy. I bought the Rachio system and am completely happy with it. It works correctly all the time! It's made in the USA and was easy to install. The app is simple to use. It waters my plants perfectly every day and never fails. The Rain Machine also gets great reviews but I have not tried that system.Read more"
Smart Garden,Skydrop Halo Smart Sprinkler System Controller | Alexa and Google Home Enabled | WiFi Connected | 8-Zone Irrigation System on Your Water Bill,149.,3.2,576,https://us.amazon.com/dp/B00LLZ496O,4.0,"March 4, 2016",4.0 out of 5 starsA great device with a few caveats during installation...,"So I purchased and installed two of these at two separate locations and couldn't be happier.  It is relatively easy to install just take the zone wires from your existing controller and the common and/or master valve wire and connect it to the backplate of the SkyDrop controller.  The wires leading to both units I installed required me to splice the existing wires to something with a higher gauge wire as the thickness of the insulation coming from the sprinkler valves were too thick to slip into the small opening on the SkyDrop's back plate.  It would have been nice to have a wider opening but hopefully that will come in v2...  When you wire the back plate and plug in the power supply there is a hot connection that can be used to test each of your zones.  When a zone wire is connected to this hot connection the zone comes one.  The first time I did this the zone wouldn't turn off after removing the zone wire so I had to find the shutoff valve and turn it off manually.  After that was done I finished wiring the common, master valve, and the respective zone's and followed the on-screen instructions to get the unit connected to the internet via wi-fi.  The mobile app works well but for creating complex schedules I would suggest using the web site at skydrop.com.  The second attempt at installation of another unit yielded another strange scenario.  After wiring all of the zones and going through the setup I discovered that the setup would hang during the wi-fi connection prompt.  It wasn't obvious until I read through the support site that the SkyDrop has trouble with WiFi Names (SSID's) with certain non alphanumeric characters.  It basically caused my setup to choke...  I renamed my wifi connection to get rid of the non-alphanumeric characters and was able to continue the setup without issue.  Upon connecting the SkyDrop to the internet an update was immediately installed...  I later changed my WiFi SSID name to what it was before and was able to join without any problems...  It appears they have fixed that issue but there may be some units still on the shelf with the old firmware so beware if your SSID has non-alphanumeric characters in it.  I've only had this for a week but can say it is easy to use and works very well.  You can easily make changes via the mobile app while away from your house and check to see how things are working.  The large lighted dial gives quick indication as to what is going on while watering as the typically green dial turns blue when watering as well as shows a status of all the zones and how much time is left.  Looking forward to seeing the water timing change as the temperatures rises and lowers and also stop watering when it is raining outside based on local weather forecasts...  The SkyDrop also integrates with the Nest Protect smoke detectors if you have one.  If it detects fire it will turn on your sprinkler system...  That's a feature I hope I won't get the chance to test....SkyDrop 8 Zone (Expandable to 16) Wifi-Enabled Smart Sprinkler ControllerRead more"
Smart Garden,Skydrop Halo Smart Sprinkler System Controller | Alexa and Google Home Enabled | WiFi Connected | 8-Zone Irrigation System on Your Water Bill,149.,3.2,576,https://us.amazon.com/dp/B00LLZ496O,5.0,"August 25, 2016",,"A great Watering SolutionThis is a super simple to use sprinkler system that took me ten minutes to install and have up and running. I can program, change, stop watering and increase watering all using my IPad or IPhone simply and easily. It syncs with weather forcasting to ensure that I don't over water and gives me a clear dashboard of my next timings, weather forecast, and where my programming is. Super happy with my purchase!Read more"
Smart Garden,Skydrop Halo Smart Sprinkler System Controller | Alexa and Google Home Enabled | WiFi Connected | 8-Zone Irrigation System on Your Water Bill,149.,3.2,576,https://us.amazon.com/dp/B00LLZ496O,1.0,"May 29, 2019",,"I previously purchased one of these in my old house and since purchasing a new one, I chose to install one here too. No sooner did I get connected and install my irrigation system, I received an email from Skydrop stating they would start charging a monthly/annual subscription. They touted themselves as being affordable and never having a subscription but they have back-peddled on that statement based on “weather underground” being purchased and them having to have a more affordable data feed. This is quite unfortunate. If the interface wasn’t so buggy (such as often defaulting to my previous unit in another city), I’d be more inclined to pay their subscription fee but the fact remains, giving a weeks notice that the most useful features this system has, will be restricted unless you pay for it, like manual watering for crying out loud, is ridiculous. I am debating returning this product at this point on principle.Read more"
Smart Garden,Fingerprint Gate Lock Tuya WiFi Outdoor Smart Door Lock Digital IC Card Rim Electronic Door Lock Suitable for Home Garden(Color:Tuya verison),133.,5.0,0,https://us.amazon.com/dp/B0D4YRFRNK,,,,
Smart Garden,"2 Pack Wireless WiFi Light Bulb 1080p Security Camera - 2.4GHz WiFi Smart 360 Camera for Indoor and Outdoor, Light Socket Camera with Real-time Motion Detection and Alerts, Night Vision",18.,3.6,66,https://us.amazon.com/dp/B0B94PZ8JS,5.0,"January 7, 2023",5.0 out of 5 starsBest purchase ever made,Got these to watch my dogs and grandkids and I can honestly say this does absolutely work day and night it’s fully functional you can pull in and see close up or far away you can hear everything even the crickets and I also can see bugs at night crawling I can talk to who ever is out side and they can talk back to me so yes I give it 5 stars it really does work iv had it now over 4 months I wanted to wait a bit before I gave a review to make sure it was a great investment and it is works inside and out sideRead more
Smart Garden,"2 Pack Wireless WiFi Light Bulb 1080p Security Camera - 2.4GHz WiFi Smart 360 Camera for Indoor and Outdoor, Light Socket Camera with Real-time Motion Detection and Alerts, Night Vision",18.,3.6,66,https://us.amazon.com/dp/B0B94PZ8JS,1.0,"October 13, 2022","1.0 out of 5 starsThis is awful, does not work with most internet in have art and does not work.",Night vision is awful!!Read more
Smart Garden,"2 Pack Wireless WiFi Light Bulb 1080p Security Camera - 2.4GHz WiFi Smart 360 Camera for Indoor and Outdoor, Light Socket Camera with Real-time Motion Detection and Alerts, Night Vision",18.,3.6,66,https://us.amazon.com/dp/B0B94PZ8JS,5.0,"December 12, 2023",5.0 out of 5 starsIt’s so clear!,I bought these for my brother for christmas…he’d previously tried to purchase it but it sells out extremely fast… They work so well and he loves them so muchRead more
Smart Garden,"2 Pack Wireless WiFi Light Bulb 1080p Security Camera - 2.4GHz WiFi Smart 360 Camera for Indoor and Outdoor, Light Socket Camera with Real-time Motion Detection and Alerts, Night Vision",18.,3.6,66,https://us.amazon.com/dp/B0B94PZ8JS,1.0,"February 19, 2025",1.0 out of 5 starsOnce again instruction was not included,Did not send info to connect app to internet. So can’t even use themRead more
Smart Garden,"2 Pack Wireless WiFi Light Bulb 1080p Security Camera - 2.4GHz WiFi Smart 360 Camera for Indoor and Outdoor, Light Socket Camera with Real-time Motion Detection and Alerts, Night Vision",18.,3.6,66,https://us.amazon.com/dp/B0B94PZ8JS,2.0,"September 8, 2023",2.0 out of 5 starsVideo makes it look easy!,Too many directions. I found it overwhelming to try and set up!Read more
Smart Garden,"Discontinued Rachio WiFi Smart Lawn Sprinkler Controller, 8-Zone 2nd Generation, Alexa Compatible with Rain, Freeze and Wind Skip (8ZULW-B)",199.,4.6,"2,604",https://us.amazon.com/dp/B01D1NMLJU,5.0,"May 1, 2016",5.0 out of 5 starsThe other reviews are right. This thing rocks!,"Welcome to modern sprinkler control! It makes the other big brand units on the market look like childs toys. I've used the software from one brand which was terrible- buggy and it never worked as it should, it also looked like it was designed in the early 1990's. In addition of course, the regular controller systems that take forever to program, you have to keep an eye on the seasons and change it regularly to ensure you're not over or under watering, etc... This really puts them all to shame.Unboxing- It's a little odd to me based on the number of sprinkler system controllers I've installed over the years that there isn't any control panel on the front. It kind of reminds me of a router or something similar, which is what they were going for. A bit stylish for the garage, but simple is good, and it probably saves them quite a chunk of cash to not have all that stuff on board. Besides, why would you use a clunky panel when you can just run it off the smartphone or computer!Physical installation- Super easy. Just like any other sprinkler controller on the market. A couple of screws, wire it up, good to go. The push in terminals for the wiring is a nice touch, again keeping it simple.Wireless setup- Had to run the setup a couple of times to get it registered all the way on my wifi network. It was pretty darned intuitive though, so it didn't take more than about 10 minutes to get it hooked up and done.Software setup- This took a little more time, as I wasn't familiar with some of the terms or the specific soil types. After a little research on the county soil maps, I was able to find what I needed to select the soil type correctly. This is an important step, as different soil types will drain at different rates. It would probably impact the way the unit waters as well. I selected a pretty close weather station to get the most local information possible, and tested all the zones. Sure enough, worked like a champ.Rain delays- A+ on this one. The day I was installing this unit we were getting a pretty good amount of rain. I set the unit to the default water saving schedule and it immediately pushed out the first watering day from Saturday to Monday based on the amount of rainfall the local weather station got. Neat! I'm not 100% sure how accurate the water usage estimates are, but in the first couple of weeks it estimates I've save almost 1000 gallons.Web/phone interface- Nicely done. Both the app and web app are really simple to use, and obviously major thought has gone into the user experience. You can drill deeper into it if you want to, or just keep it fairly simple. I use the android app to check in on it, as well as the web app from my computer.TL;DR: Great unit. Well thought out and performs as it should.Read more"
Smart Garden,"Discontinued Rachio WiFi Smart Lawn Sprinkler Controller, 8-Zone 2nd Generation, Alexa Compatible with Rain, Freeze and Wind Skip (8ZULW-B)",199.,4.6,"2,604",https://us.amazon.com/dp/B01D1NMLJU,5.0,"December 12, 2016","5.0 out of 5 starsWow, I'm impressed.","I've only had this a few days (watering cycles) but I'm very impressed with everything so far. It does seem that you get what you pay for. The installation was easy. I had absolutely not problems connecting the app to the controller and then to my home network. The signal strength to my router was average.I would say that the functionality of the controller is so-so, you can setup and run zones from the controller but all the good stuff in in the app and it makes setup and configuration very easy. I've had other hardware that depended on an app to configure it and been disappointed with the app (I'm looking at you Linksys) but the Rachio app is outstanding. You can set schedules, start/stop zones, and even check the current weather. If you use the automatic scheduling feature you can look several months into the future to get an idea of when and how often watering will occur. It's smart enough to know that here in Florida I don't need to water as often in Winter but forecasts that I will during Summer.The app allows you to configure each zone based on vegetation, soil type, amount of sun it receives, the type of sprinkler heads used, and the slope. There are advanced parameters to allow you to set much more in-depth configurations.The app provides information about the last time it watered a zone and the next time it is planned to be watered.It also provides information about how much water, in gallons, that have been used and saved but without a flow meter or being very precise in the advanced configurations I don't see how this can be very accurate, but it is a nice touch and does provide at least some knowledge of your water use. You could probably read your water meter before and after to get an idea of how accurate it is and then make some tweaks to the app to get it closer.I think the thing I like most is that when I'm working on sprinkler heads I can start/stop the zone I'm working on standing next to the head that I testing. No more starting a zone and then having to run thru the sprinklers to get to the head I'm working on. Very convenient.I cannot speak (yet) to it's ability to monitor rainfall in the area and shift watering schedules but I will know better once warmer weather returns and I'll re-post to my review.Anyway, I feel comfortable recommending it and I don't think you'll be disappointed.Read more"
Smart Garden,"Discontinued Rachio WiFi Smart Lawn Sprinkler Controller, 8-Zone 2nd Generation, Alexa Compatible with Rain, Freeze and Wind Skip (8ZULW-B)",199.,4.6,"2,604",https://us.amazon.com/dp/B01D1NMLJU,5.0,"July 18, 2017",,"Amazingly functional with almost too much information.  So many options for programming zones.  I don't have grass.  Half acre of trees, perennials an annuals all on a multi level slope with as much as a 200' rise. I use various styles of emitters (drip, spray, low volume spinners, etc.).  Over time things disconnect, clog and break.  These must be discovered and repaired.  All of the emitters in all of the zones are remote from the Rachio controller.  There's at least 600' of half inch poly serving the zones. The beauty of this situation is that I can be in the field turning zones on and off for testing from my cell phone and making repairs as needed without slogging up and down, in and out to operate zones from the controller.Extremely easy install and a short learning curve for basic operation.  Now I will study up on yhe advanced control features to see ow and which ones apply.I had thought to add a flow meter to the main irrigation line but they appear quite pricey and seems there's a limited number of supported meter for thr Rachio.  Still lookingRead more"
